,step,success,seed,env,agent,episode_success,env_step,reward,episode_reward
19,2200000,0.2,3,lift-cube,DreamerV3,0.2,2200000,,
20,2300000,0.2,3,lift-cube,DreamerV3,0.2,2300000,,
21,2400000,0.4,3,lift-cube,DreamerV3,0.4,2400000,,
22,2500000,0.1,3,lift-cube,DreamerV3,0.1,2500000,,
23,2600000,0.1,3,lift-cube,DreamerV3,0.1,2600000,,
24,2700000,0.3,3,lift-cube,DreamerV3,0.3,2700000,,
25,2800000,0.0,3,lift-cube,DreamerV3,0.0,2800000,,
26,2900000,0.3,3,lift-cube,DreamerV3,0.3,2900000,,
27,3000000,0.5,3,lift-cube,DreamerV3,0.5,3000000,,
28,3100000,0.0,3,lift-cube,DreamerV3,0.0,3100000,,
29,3200000,0.03,3,lift-cube,DreamerV3,0.03,3200000,,
30,3300000,0.0,3,lift-cube,DreamerV3,0.0,3300000,,
31,3400000,0.0,3,lift-cube,DreamerV3,0.0,3400000,,
32,3500000,0.1,3,lift-cube,DreamerV3,0.1,3500000,,
33,3600000,0.0,3,lift-cube,DreamerV3,0.0,3600000,,
34,3700000,0.0,3,lift-cube,DreamerV3,0.0,3700000,,
35,3800000,0.0,3,lift-cube,DreamerV3,0.0,3800000,,
36,4000000,0.2,3,lift-cube,DreamerV3,0.2,4000000,,
37,100000,0.0,2,lift-cube,DreamerV3,0.0,100000,,
38,300000,0.0,2,lift-cube,DreamerV3,0.0,300000,,
39,400000,0.0,2,lift-cube,DreamerV3,0.0,400000,,
40,500000,0.0,2,lift-cube,DreamerV3,0.0,500000,,
41,600000,0.3,2,lift-cube,DreamerV3,0.3,600000,,
42,700000,0.1,2,lift-cube,DreamerV3,0.1,700000,,
43,800000,0.6,2,lift-cube,DreamerV3,0.6,800000,,
44,900000,0.3,2,lift-cube,DreamerV3,0.3,900000,,
45,1000000,0.5,2,lift-cube,DreamerV3,0.5,1000000,,
46,1100000,0.4,2,lift-cube,DreamerV3,0.4,1100000,,
47,1200000,0.3,2,lift-cube,DreamerV3,0.3,1200000,,
48,1300000,0.2,2,lift-cube,DreamerV3,0.2,1300000,,
49,1400000,0.3,2,lift-cube,DreamerV3,0.3,1400000,,
50,1500000,0.55,2,lift-cube,DreamerV3,0.55,1500000,,
51,1600000,0.45,2,lift-cube,DreamerV3,0.45,1600000,,
52,1700000,0.5,2,lift-cube,DreamerV3,0.5,1700000,,
53,1800000,0.3,2,lift-cube,DreamerV3,0.3,1800000,,
54,1900000,0.4,2,lift-cube,DreamerV3,0.4,1900000,,
55,2000000,0.3,2,lift-cube,DreamerV3,0.3,2000000,,
56,2100000,0.3,2,lift-cube,DreamerV3,0.3,2100000,,
57,2200000,0.7,2,lift-cube,DreamerV3,0.7,2200000,,
58,2300000,0.4,2,lift-cube,DreamerV3,0.4,2300000,,
59,2400000,0.4,2,lift-cube,DreamerV3,0.4,2400000,,
60,2500000,0.4,2,lift-cube,DreamerV3,0.4,2500000,,
61,2600000,0.8,2,lift-cube,DreamerV3,0.8,2600000,,
62,2700000,0.75,2,lift-cube,DreamerV3,0.75,2700000,,
63,2800000,0.5,2,lift-cube,DreamerV3,0.5,2800000,,
64,2900000,0.0,2,lift-cube,DreamerV3,0.0,2900000,,
65,3000000,0.35,2,lift-cube,DreamerV3,0.35,3000000,,
66,3100000,0.9,2,lift-cube,DreamerV3,0.9,3100000,,
67,3200000,0.6,2,lift-cube,DreamerV3,0.6,3200000,,
68,3300000,0.3,2,lift-cube,DreamerV3,0.3,3300000,,
69,3500000,0.6,2,lift-cube,DreamerV3,0.6,3500000,,
70,3600000,0.3,2,lift-cube,DreamerV3,0.3,3600000,,
71,3700000,0.5,2,lift-cube,DreamerV3,0.5,3700000,,
72,3800000,0.1,2,lift-cube,DreamerV3,0.1,3800000,,
73,3900000,0.6,2,lift-cube,DreamerV3,0.6,3900000,,
74,4000000,0.3,2,lift-cube,DreamerV3,0.3,4000000,,
75,100000,0.0,1,lift-cube,DreamerV3,0.0,100000,,
76,200000,0.2,1,lift-cube,DreamerV3,0.2,200000,,
77,300000,0.2,1,lift-cube,DreamerV3,0.2,300000,,
78,400000,0.4,1,lift-cube,DreamerV3,0.4,400000,,
79,500000,0.15,1,lift-cube,DreamerV3,0.15,500000,,
80,600000,0.1,1,lift-cube,DreamerV3,0.1,600000,,
81,700000,0.0,1,lift-cube,DreamerV3,0.0,700000,,
82,800000,0.15,1,lift-cube,DreamerV3,0.15,800000,,
83,900000,0.25,1,lift-cube,DreamerV3,0.25,900000,,
84,1000000,0.1,1,lift-cube,DreamerV3,0.1,1000000,,
85,1100000,0.75,1,lift-cube,DreamerV3,0.75,1100000,,
86,1200000,0.1,1,lift-cube,DreamerV3,0.1,1200000,,
87,1300000,0.1,1,lift-cube,DreamerV3,0.1,1300000,,
88,1400000,0.2,1,lift-cube,DreamerV3,0.2,1400000,,
89,1500000,0.7,1,lift-cube,DreamerV3,0.7,1500000,,
90,1600000,0.4,1,lift-cube,DreamerV3,0.4,1600000,,
91,1700000,0.25,1,lift-cube,DreamerV3,0.25,1700000,,
92,1800000,0.5,1,lift-cube,DreamerV3,0.5,1800000,,
93,1900000,0.1,1,lift-cube,DreamerV3,0.1,1900000,,
94,2000000,0.2,1,lift-cube,DreamerV3,0.2,2000000,,
95,2100000,0.2,1,lift-cube,DreamerV3,0.2,2100000,,
96,2200000,0.1,1,lift-cube,DreamerV3,0.1,2200000,,
97,2300000,0.4,1,lift-cube,DreamerV3,0.4,2300000,,
98,2400000,0.1,1,lift-cube,DreamerV3,0.1,2400000,,
99,2500000,0.0,1,lift-cube,DreamerV3,0.0,2500000,,
100,2600000,0.37,1,lift-cube,DreamerV3,0.37,2600000,,
101,2700000,0.1,1,lift-cube,DreamerV3,0.1,2700000,,
102,2800000,0.2,1,lift-cube,DreamerV3,0.2,2800000,,
103,2900000,0.1,1,lift-cube,DreamerV3,0.1,2900000,,
104,3000000,0.25,1,lift-cube,DreamerV3,0.25,3000000,,
105,3100000,0.07,1,lift-cube,DreamerV3,0.07,3100000,,
106,3200000,0.2,1,lift-cube,DreamerV3,0.2,3200000,,
107,3300000,0.6,1,lift-cube,DreamerV3,0.6,3300000,,
108,3500000,0.15,1,lift-cube,DreamerV3,0.15,3500000,,
109,3600000,0.2,1,lift-cube,DreamerV3,0.2,3600000,,
110,3700000,0.2,1,lift-cube,DreamerV3,0.2,3700000,,
111,3800000,0.4,1,lift-cube,DreamerV3,0.4,3800000,,
112,3900000,0.3,1,lift-cube,DreamerV3,0.3,3900000,,
0,0,0.0,3,mw-reach,DreamerV3,0.0,0,,
1,100000,0.06,3,mw-reach,DreamerV3,0.06,100000,,
2,200000,0.0,3,mw-reach,DreamerV3,0.0,200000,,
3,400000,0.0,3,mw-reach,DreamerV3,0.0,400000,,
4,0,0.0,1,mw-reach,DreamerV3,0.0,0,,
5,100000,0.1,1,mw-reach,DreamerV3,0.1,100000,,
6,200000,0.0,1,mw-reach,DreamerV3,0.0,200000,,
7,300000,0.0,1,mw-reach,DreamerV3,0.0,300000,,
8,400000,0.0,1,mw-reach,DreamerV3,0.0,400000,,
9,500000,0.1,1,mw-reach,DreamerV3,0.1,500000,,
10,600000,0.1,1,mw-reach,DreamerV3,0.1,600000,,
11,700000,0.1,1,mw-reach,DreamerV3,0.1,700000,,
12,800000,0.0,1,mw-reach,DreamerV3,0.0,800000,,
13,900000,0.0,1,mw-reach,DreamerV3,0.0,900000,,
14,1000000,0.0,1,mw-reach,DreamerV3,0.0,1000000,,
15,1100000,0.0,1,mw-reach,DreamerV3,0.0,1100000,,
16,1200000,0.0,1,mw-reach,DreamerV3,0.0,1200000,,
17,1300000,0.0,1,mw-reach,DreamerV3,0.0,1300000,,
18,1400000,0.2,1,mw-reach,DreamerV3,0.2,1400000,,
19,1500000,0.2,1,mw-reach,DreamerV3,0.2,1500000,,
20,1600000,0.03,1,mw-reach,DreamerV3,0.03,1600000,,
21,1700000,0.02,1,mw-reach,DreamerV3,0.02,1700000,,
22,1800000,0.13,1,mw-reach,DreamerV3,0.13,1800000,,
23,1900000,0.1,1,mw-reach,DreamerV3,0.1,1900000,,
24,2000000,0.05,1,mw-reach,DreamerV3,0.05,2000000,,
25,0,0.0,2,mw-reach,DreamerV3,0.0,0,,
26,100000,0.0,2,mw-reach,DreamerV3,0.0,100000,,
27,200000,0.2,2,mw-reach,DreamerV3,0.2,200000,,
28,300000,0.17,2,mw-reach,DreamerV3,0.17,300000,,
29,400000,0.1,2,mw-reach,DreamerV3,0.1,400000,,
30,500000,0.0,2,mw-reach,DreamerV3,0.0,500000,,
31,600000,0.0,2,mw-reach,DreamerV3,0.0,600000,,
32,700000,0.15,2,mw-reach,DreamerV3,0.15,700000,,
33,800000,0.1,2,mw-reach,DreamerV3,0.1,800000,,
34,900000,0.0,2,mw-reach,DreamerV3,0.0,900000,,
35,1000000,0.0,2,mw-reach,DreamerV3,0.0,1000000,,
36,1100000,0.0,2,mw-reach,DreamerV3,0.0,1100000,,
37,1200000,0.0,2,mw-reach,DreamerV3,0.0,1200000,,
38,1300000,0.1,2,mw-reach,DreamerV3,0.1,1300000,,
39,1400000,0.2,2,mw-reach,DreamerV3,0.2,1400000,,
40,1500000,0.0,2,mw-reach,DreamerV3,0.0,1500000,,
41,1600000,0.0,2,mw-reach,DreamerV3,0.0,1600000,,
42,1700000,0.1,2,mw-reach,DreamerV3,0.1,1700000,,
43,1800000,0.0,2,mw-reach,DreamerV3,0.0,1800000,,
44,1900000,0.1,2,mw-reach,DreamerV3,0.1,1900000,,
45,2000000,0.0,2,mw-reach,DreamerV3,0.0,2000000,,
0,0,0.0,3,mw-hand-insert,DreamerV3,0.0,0,,
1,100000,0.1,3,mw-hand-insert,DreamerV3,0.1,100000,,
2,200000,0.1,3,mw-hand-insert,DreamerV3,0.1,200000,,
3,300000,0.0,3,mw-hand-insert,DreamerV3,0.0,300000,,
4,400000,0.16,3,mw-hand-insert,DreamerV3,0.16,400000,,
5,500000,0.4,3,mw-hand-insert,DreamerV3,0.4,500000,,
6,600000,0.15,3,mw-hand-insert,DreamerV3,0.15,600000,,
7,700000,0.0,3,mw-hand-insert,DreamerV3,0.0,700000,,
8,800000,0.1,3,mw-hand-insert,DreamerV3,0.1,800000,,
9,900000,0.6,3,mw-hand-insert,DreamerV3,0.6,900000,,
10,1000000,0.55,3,mw-hand-insert,DreamerV3,0.55,1000000,,
11,1100000,0.35,3,mw-hand-insert,DreamerV3,0.35,1100000,,
12,1200000,0.83,3,mw-hand-insert,DreamerV3,0.83,1200000,,
13,1300000,0.77,3,mw-hand-insert,DreamerV3,0.77,1300000,,
14,1400000,0.3,3,mw-hand-insert,DreamerV3,0.3,1400000,,
15,1500000,0.47,3,mw-hand-insert,DreamerV3,0.47,1500000,,
16,1600000,0.27,3,mw-hand-insert,DreamerV3,0.27,1600000,,
17,1700000,0.4,3,mw-hand-insert,DreamerV3,0.4,1700000,,
18,1800000,0.35,3,mw-hand-insert,DreamerV3,0.35,1800000,,
19,1900000,0.05,3,mw-hand-insert,DreamerV3,0.05,1900000,,
20,2000000,0.4,3,mw-hand-insert,DreamerV3,0.4,2000000,,
21,0,0.0,1,mw-hand-insert,DreamerV3,0.0,0,,
22,100000,0.3,1,mw-hand-insert,DreamerV3,0.3,100000,,
23,200000,0.32,1,mw-hand-insert,DreamerV3,0.32,200000,,
24,300000,0.1,1,mw-hand-insert,DreamerV3,0.1,300000,,
25,400000,0.0,1,mw-hand-insert,DreamerV3,0.0,400000,,
26,500000,0.2,1,mw-hand-insert,DreamerV3,0.2,500000,,
27,600000,0.8,1,mw-hand-insert,DreamerV3,0.8,600000,,
28,700000,0.25,1,mw-hand-insert,DreamerV3,0.25,700000,,
29,800000,0.33,1,mw-hand-insert,DreamerV3,0.33,800000,,
30,900000,0.2,1,mw-hand-insert,DreamerV3,0.2,900000,,
31,1000000,0.55,1,mw-hand-insert,DreamerV3,0.55,1000000,,
32,1100000,0.6,1,mw-hand-insert,DreamerV3,0.6,1100000,,
33,1200000,0.57,1,mw-hand-insert,DreamerV3,0.57,1200000,,
34,1300000,0.45,1,mw-hand-insert,DreamerV3,0.45,1300000,,
35,1400000,0.15,1,mw-hand-insert,DreamerV3,0.15,1400000,,
36,1500000,0.3,1,mw-hand-insert,DreamerV3,0.3,1500000,,
37,1600000,0.27,1,mw-hand-insert,DreamerV3,0.27,1600000,,
38,1700000,0.4,1,mw-hand-insert,DreamerV3,0.4,1700000,,
39,1800000,0.8,1,mw-hand-insert,DreamerV3,0.8,1800000,,
40,1900000,0.3,1,mw-hand-insert,DreamerV3,0.3,1900000,,
41,2000000,0.1,1,mw-hand-insert,DreamerV3,0.1,2000000,,
42,0,0.0,2,mw-hand-insert,DreamerV3,0.0,0,,
43,100000,0.1,2,mw-hand-insert,DreamerV3,0.1,100000,,
44,200000,0.25,2,mw-hand-insert,DreamerV3,0.25,200000,,
45,300000,0.0,2,mw-hand-insert,DreamerV3,0.0,300000,,
46,400000,0.27,2,mw-hand-insert,DreamerV3,0.27,400000,,
47,500000,0.13,2,mw-hand-insert,DreamerV3,0.13,500000,,
48,600000,0.2,2,mw-hand-insert,DreamerV3,0.2,600000,,
49,700000,0.2,2,mw-hand-insert,DreamerV3,0.2,700000,,
50,800000,0.2,2,mw-hand-insert,DreamerV3,0.2,800000,,
51,900000,0.4,2,mw-hand-insert,DreamerV3,0.4,900000,,
52,1000000,0.25,2,mw-hand-insert,DreamerV3,0.25,1000000,,
53,1100000,0.65,2,mw-hand-insert,DreamerV3,0.65,1100000,,
54,1200000,0.45,2,mw-hand-insert,DreamerV3,0.45,1200000,,
55,1300000,0.2,2,mw-hand-insert,DreamerV3,0.2,1300000,,
56,1400000,0.0,2,mw-hand-insert,DreamerV3,0.0,1400000,,
57,1500000,0.4,2,mw-hand-insert,DreamerV3,0.4,1500000,,
58,1600000,0.05,2,mw-hand-insert,DreamerV3,0.05,1600000,,
59,1700000,0.1,2,mw-hand-insert,DreamerV3,0.1,1700000,,
60,1800000,0.2,2,mw-hand-insert,DreamerV3,0.2,1800000,,
61,1900000,0.12,2,mw-hand-insert,DreamerV3,0.12,1900000,,
62,2000000,0.5,2,mw-hand-insert,DreamerV3,0.5,2000000,,
0,0,,3,cheetah-run,DreamerV3,,0,12.5,12.5
1,100000,,3,cheetah-run,DreamerV3,,100000,386.0,386.0
2,200000,,3,cheetah-run,DreamerV3,,200000,236.6,236.6
3,300000,,3,cheetah-run,DreamerV3,,300000,438.5,438.5
4,400000,,3,cheetah-run,DreamerV3,,400000,512.2,512.2
5,500000,,3,cheetah-run,DreamerV3,,500000,495.0,495.0
6,600000,,3,cheetah-run,DreamerV3,,600000,490.0,490.0
7,700000,,3,cheetah-run,DreamerV3,,700000,524.4,524.4
8,800000,,3,cheetah-run,DreamerV3,,800000,603.1,603.1
9,900000,,3,cheetah-run,DreamerV3,,900000,647.5,647.5
10,1000000,,3,cheetah-run,DreamerV3,,1000000,633.8,633.8
11,1100000,,3,cheetah-run,DreamerV3,,1100000,605.3,605.3
12,1200000,,3,cheetah-run,DreamerV3,,1200000,670.9,670.9
13,1300000,,3,cheetah-run,DreamerV3,,1300000,641.2,641.2
14,1400000,,3,cheetah-run,DreamerV3,,1400000,601.6,601.6
15,1500000,,3,cheetah-run,DreamerV3,,1500000,732.4,732.4
16,1600000,,3,cheetah-run,DreamerV3,,1600000,654.5,654.5
17,1700000,,3,cheetah-run,DreamerV3,,1700000,755.1,755.1
18,1800000,,3,cheetah-run,DreamerV3,,1800000,621.0,621.0
19,1900000,,3,cheetah-run,DreamerV3,,1900000,732.9,732.9
20,2000000,,3,cheetah-run,DreamerV3,,2000000,635.5,635.5
21,2100000,,3,cheetah-run,DreamerV3,,2100000,665.4,665.4
22,2200000,,3,cheetah-run,DreamerV3,,2200000,722.7,722.7
23,2300000,,3,cheetah-run,DreamerV3,,2300000,655.3,655.3
24,2400000,,3,cheetah-run,DreamerV3,,2400000,703.0,703.0
25,2500000,,3,cheetah-run,DreamerV3,,2500000,623.5,623.5
26,2600000,,3,cheetah-run,DreamerV3,,2600000,667.2,667.2
27,2700000,,3,cheetah-run,DreamerV3,,2700000,440.9,440.9
28,2800000,,3,cheetah-run,DreamerV3,,2800000,777.7,777.7
29,2900000,,3,cheetah-run,DreamerV3,,2900000,695.4,695.4
30,3000000,,3,cheetah-run,DreamerV3,,3000000,727.6,727.6
31,3100000,,3,cheetah-run,DreamerV3,,3100000,808.9,808.9
32,3200000,,3,cheetah-run,DreamerV3,,3200000,713.5,713.5
33,3300000,,3,cheetah-run,DreamerV3,,3300000,716.1,716.1
34,3400000,,3,cheetah-run,DreamerV3,,3400000,752.9,752.9
35,3500000,,3,cheetah-run,DreamerV3,,3500000,697.0,697.0
36,3600000,,3,cheetah-run,DreamerV3,,3600000,816.0,816.0
37,3700000,,3,cheetah-run,DreamerV3,,3700000,640.4,640.4
38,3800000,,3,cheetah-run,DreamerV3,,3800000,793.3,793.3
39,3900000,,3,cheetah-run,DreamerV3,,3900000,734.1,734.1
40,100000,,2,cheetah-run,DreamerV3,,100000,265.1,265.1
41,200000,,2,cheetah-run,DreamerV3,,200000,449.6,449.6
42,300000,,2,cheetah-run,DreamerV3,,300000,503.4,503.4
43,400000,,2,cheetah-run,DreamerV3,,400000,486.3,486.3
44,500000,,2,cheetah-run,DreamerV3,,500000,534.1,534.1
45,600000,,2,cheetah-run,DreamerV3,,600000,572.9,572.9
46,700000,,2,cheetah-run,DreamerV3,,700000,530.4,530.4
47,800000,,2,cheetah-run,DreamerV3,,800000,603.3,603.3
48,900000,,2,cheetah-run,DreamerV3,,900000,619.1,619.1
49,1000000,,2,cheetah-run,DreamerV3,,1000000,645.6,645.6
50,1100000,,2,cheetah-run,DreamerV3,,1100000,735.3,735.3
51,1200000,,2,cheetah-run,DreamerV3,,1200000,750.4,750.4
52,1300000,,2,cheetah-run,DreamerV3,,1300000,712.9,712.9
53,1400000,,2,cheetah-run,DreamerV3,,1400000,706.1,706.1
54,1500000,,2,cheetah-run,DreamerV3,,1500000,744.0,744.0
55,1600000,,2,cheetah-run,DreamerV3,,1600000,699.3,699.3
56,1700000,,2,cheetah-run,DreamerV3,,1700000,711.7,711.7
57,1800000,,2,cheetah-run,DreamerV3,,1800000,692.3,692.3
58,2000000,,2,cheetah-run,DreamerV3,,2000000,662.8,662.8
59,2100000,,2,cheetah-run,DreamerV3,,2100000,668.1,668.1
60,2200000,,2,cheetah-run,DreamerV3,,2200000,734.6,734.6
61,2300000,,2,cheetah-run,DreamerV3,,2300000,608.2,608.2
62,2400000,,2,cheetah-run,DreamerV3,,2400000,635.4,635.4
63,2500000,,2,cheetah-run,DreamerV3,,2500000,745.7,745.7
64,2600000,,2,cheetah-run,DreamerV3,,2600000,705.8,705.8
65,2700000,,2,cheetah-run,DreamerV3,,2700000,722.9,722.9
66,2800000,,2,cheetah-run,DreamerV3,,2800000,597.5,597.5
67,2900000,,2,cheetah-run,DreamerV3,,2900000,720.7,720.7
68,3100000,,2,cheetah-run,DreamerV3,,3100000,816.5,816.5
69,3200000,,2,cheetah-run,DreamerV3,,3200000,729.9,729.9
70,3300000,,2,cheetah-run,DreamerV3,,3300000,741.3,741.3
71,3400000,,2,cheetah-run,DreamerV3,,3400000,715.6,715.6
72,3500000,,2,cheetah-run,DreamerV3,,3500000,755.0,755.0
73,3600000,,2,cheetah-run,DreamerV3,,3600000,662.8,662.8
74,3700000,,2,cheetah-run,DreamerV3,,3700000,688.5,688.5
75,3800000,,2,cheetah-run,DreamerV3,,3800000,764.5,764.5
76,3900000,,2,cheetah-run,DreamerV3,,3900000,758.6,758.6
77,100000,,1,cheetah-run,DreamerV3,,100000,356.1,356.1
78,200000,,1,cheetah-run,DreamerV3,,200000,374.1,374.1
79,300000,,1,cheetah-run,DreamerV3,,300000,519.7,519.7
80,400000,,1,cheetah-run,DreamerV3,,400000,480.8,480.8
81,500000,,1,cheetah-run,DreamerV3,,500000,452.3,452.3
82,600000,,1,cheetah-run,DreamerV3,,600000,390.4,390.4
83,700000,,1,cheetah-run,DreamerV3,,700000,590.5,590.5
84,800000,,1,cheetah-run,DreamerV3,,800000,570.6,570.6
85,900000,,1,cheetah-run,DreamerV3,,900000,667.9,667.9
86,1000000,,1,cheetah-run,DreamerV3,,1000000,635.3,635.3
87,1100000,,1,cheetah-run,DreamerV3,,1100000,643.3,643.3
88,1200000,,1,cheetah-run,DreamerV3,,1200000,687.5,687.5
89,1300000,,1,cheetah-run,DreamerV3,,1300000,705.5,705.5
90,1400000,,1,cheetah-run,DreamerV3,,1400000,731.3,731.3
91,1500000,,1,cheetah-run,DreamerV3,,1500000,756.5,756.5
92,1600000,,1,cheetah-run,DreamerV3,,1600000,746.4,746.4
93,1700000,,1,cheetah-run,DreamerV3,,1700000,769.4,769.4
94,1800000,,1,cheetah-run,DreamerV3,,1800000,779.8,779.8
95,1900000,,1,cheetah-run,DreamerV3,,1900000,581.2,581.2
96,2100000,,1,cheetah-run,DreamerV3,,2100000,646.7,646.7
97,2200000,,1,cheetah-run,DreamerV3,,2200000,834.2,834.2
98,2300000,,1,cheetah-run,DreamerV3,,2300000,640.1,640.1
99,2400000,,1,cheetah-run,DreamerV3,,2400000,725.7,725.7
100,2500000,,1,cheetah-run,DreamerV3,,2500000,629.2,629.2
101,2600000,,1,cheetah-run,DreamerV3,,2600000,827.5,827.5
102,2700000,,1,cheetah-run,DreamerV3,,2700000,764.0,764.0
103,2800000,,1,cheetah-run,DreamerV3,,2800000,686.5,686.5
104,2900000,,1,cheetah-run,DreamerV3,,2900000,703.8,703.8
105,3000000,,1,cheetah-run,DreamerV3,,3000000,696.5,696.5
106,3100000,,1,cheetah-run,DreamerV3,,3100000,838.8,838.8
107,3200000,,1,cheetah-run,DreamerV3,,3200000,872.7,872.7
108,3300000,,1,cheetah-run,DreamerV3,,3300000,762.1,762.1
109,3400000,,1,cheetah-run,DreamerV3,,3400000,774.0,774.0
110,3500000,,1,cheetah-run,DreamerV3,,3500000,649.7,649.7
111,3600000,,1,cheetah-run,DreamerV3,,3600000,789.1,789.1
112,3700000,,1,cheetah-run,DreamerV3,,3700000,725.8,725.8
113,3800000,,1,cheetah-run,DreamerV3,,3800000,757.0,757.0
114,3900000,,1,cheetah-run,DreamerV3,,3900000,778.8,778.8
0,0,,3,finger-spin,DreamerV3,,0,0.0,0.0
1,100000,,3,finger-spin,DreamerV3,,100000,338.4,338.4
2,200000,,3,finger-spin,DreamerV3,,200000,609.0,609.0
3,300000,,3,finger-spin,DreamerV3,,300000,713.6,713.6
4,400000,,3,finger-spin,DreamerV3,,400000,372.7,372.7
5,500000,,3,finger-spin,DreamerV3,,500000,797.4,797.4
6,600000,,3,finger-spin,DreamerV3,,600000,797.2,797.2
7,700000,,3,finger-spin,DreamerV3,,700000,751.4,751.4
8,800000,,3,finger-spin,DreamerV3,,800000,828.6,828.6
9,900000,,3,finger-spin,DreamerV3,,900000,808.1,808.1
10,1000000,,3,finger-spin,DreamerV3,,1000000,807.6,807.6
11,1100000,,3,finger-spin,DreamerV3,,1100000,850.5,850.5
12,1200000,,3,finger-spin,DreamerV3,,1200000,856.4,856.4
13,1300000,,3,finger-spin,DreamerV3,,1300000,852.9,852.9
14,1400000,,3,finger-spin,DreamerV3,,1400000,831.6,831.6
15,1500000,,3,finger-spin,DreamerV3,,1500000,818.3,818.3
16,1600000,,3,finger-spin,DreamerV3,,1600000,851.0,851.0
17,1700000,,3,finger-spin,DreamerV3,,1700000,835.2,835.2
18,1800000,,3,finger-spin,DreamerV3,,1800000,868.9,868.9
19,1900000,,3,finger-spin,DreamerV3,,1900000,847.6,847.6
20,2000000,,3,finger-spin,DreamerV3,,2000000,841.9,841.9
21,2100000,,3,finger-spin,DreamerV3,,2100000,851.0,851.0
22,2200000,,3,finger-spin,DreamerV3,,2200000,858.9,858.9
23,2300000,,3,finger-spin,DreamerV3,,2300000,864.2,864.2
24,2400000,,3,finger-spin,DreamerV3,,2400000,863.4,863.4
25,2500000,,3,finger-spin,DreamerV3,,2500000,865.2,865.2
26,2600000,,3,finger-spin,DreamerV3,,2600000,789.2,789.2
27,2700000,,3,finger-spin,DreamerV3,,2700000,712.2,712.2
28,2800000,,3,finger-spin,DreamerV3,,2800000,862.3,862.3
29,2900000,,3,finger-spin,DreamerV3,,2900000,853.7,853.7
30,3000000,,3,finger-spin,DreamerV3,,3000000,853.4,853.4
31,3100000,,3,finger-spin,DreamerV3,,3100000,858.0,858.0
32,3200000,,3,finger-spin,DreamerV3,,3200000,848.1,848.1
33,3300000,,3,finger-spin,DreamerV3,,3300000,855.1,855.1
34,3400000,,3,finger-spin,DreamerV3,,3400000,836.6,836.6
35,3500000,,3,finger-spin,DreamerV3,,3500000,851.8,851.8
36,3600000,,3,finger-spin,DreamerV3,,3600000,869.8,869.8
37,3700000,,3,finger-spin,DreamerV3,,3700000,866.0,866.0
38,3800000,,3,finger-spin,DreamerV3,,3800000,858.3,858.3
39,3900000,,3,finger-spin,DreamerV3,,3900000,863.6,863.6
40,0,,1,finger-spin,DreamerV3,,0,20.3,20.3
41,100000,,1,finger-spin,DreamerV3,,100000,265.3,265.3
42,200000,,1,finger-spin,DreamerV3,,200000,211.5,211.5
43,300000,,1,finger-spin,DreamerV3,,300000,283.9,283.9
44,400000,,1,finger-spin,DreamerV3,,400000,561.9,561.9
45,500000,,1,finger-spin,DreamerV3,,500000,678.2,678.2
46,600000,,1,finger-spin,DreamerV3,,600000,774.2,774.2
47,700000,,1,finger-spin,DreamerV3,,700000,632.2,632.2
48,800000,,1,finger-spin,DreamerV3,,800000,737.0,737.0
49,900000,,1,finger-spin,DreamerV3,,900000,791.6,791.6
50,1000000,,1,finger-spin,DreamerV3,,1000000,779.2,779.2
51,1100000,,1,finger-spin,DreamerV3,,1100000,841.8,841.8
52,1200000,,1,finger-spin,DreamerV3,,1200000,740.1,740.1
53,1300000,,1,finger-spin,DreamerV3,,1300000,740.2,740.2
54,1400000,,1,finger-spin,DreamerV3,,1400000,707.6,707.6
55,1500000,,1,finger-spin,DreamerV3,,1500000,753.8,753.8
56,1600000,,1,finger-spin,DreamerV3,,1600000,806.0,806.0
57,1700000,,1,finger-spin,DreamerV3,,1700000,816.9,816.9
58,1800000,,1,finger-spin,DreamerV3,,1800000,764.0,764.0
59,1900000,,1,finger-spin,DreamerV3,,1900000,756.9,756.9
60,2000000,,1,finger-spin,DreamerV3,,2000000,732.9,732.9
61,2100000,,1,finger-spin,DreamerV3,,2100000,755.0,755.0
62,2200000,,1,finger-spin,DreamerV3,,2200000,760.7,760.7
63,2300000,,1,finger-spin,DreamerV3,,2300000,670.2,670.2
64,2400000,,1,finger-spin,DreamerV3,,2400000,629.0,629.0
65,2500000,,1,finger-spin,DreamerV3,,2500000,797.4,797.4
66,2600000,,1,finger-spin,DreamerV3,,2600000,743.8,743.8
67,2700000,,1,finger-spin,DreamerV3,,2700000,833.6,833.6
68,2800000,,1,finger-spin,DreamerV3,,2800000,772.4,772.4
69,2900000,,1,finger-spin,DreamerV3,,2900000,758.1,758.1
70,3000000,,1,finger-spin,DreamerV3,,3000000,744.3,744.3
71,3100000,,1,finger-spin,DreamerV3,,3100000,600.1,600.1
72,3200000,,1,finger-spin,DreamerV3,,3200000,598.7,598.7
73,3300000,,1,finger-spin,DreamerV3,,3300000,743.7,743.7
74,3400000,,1,finger-spin,DreamerV3,,3400000,703.4,703.4
75,3500000,,1,finger-spin,DreamerV3,,3500000,680.1,680.1
76,3600000,,1,finger-spin,DreamerV3,,3600000,648.3,648.3
77,3700000,,1,finger-spin,DreamerV3,,3700000,683.6,683.6
78,3800000,,1,finger-spin,DreamerV3,,3800000,718.2,718.2
